"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"1340","1371","87","","1.0","18.4021","Wednesday","20151007"
"1340","1307","51","","1.0","12.3755","Tuesday","20151006"
"1340","1371","58","","1.0","12.5406","Thursday","20151008"
"1340","1307","113","","1.0","10.5019","Thursday","20151008"
"1340","1307","17","","1.0","18.3608","Wednesday","20151007"
"1340","1307","17","","1.0","12.0057","Friday","20151009"
"1340","1307","17","","1.0","12.0057","Friday","20151009"
"1340","1307","187","","1.0","10.2332","Wednesday","20151007"
"1340","1307","187","","1.0","10.2332","Wednesday","20151007"
"1340","1222","16","","1.0","14.5051","Friday","20151009"
"1340","1222","16","","1.0","14.5051","Friday","20151009"
"1340","1307","83","","1.0","19.3241","Monday","20151005"
"1340","1169","22","","1.0","15.1737","Thursday","20151008"
"1340","1258","11","","1.0","13.5538","Friday","20151009"
"1340","1371","129","","1.0","13.552","Wednesday","20151007"
"1340","1258","70","","1.0","11.0509","Thursday","20151008"
"1340","1307","60","","1.0","18.2143","Wednesday","20151007"
"1340","1307","100","","1.0","17.5435","Wednesday","20151007"
"1340","1307","142","","1.0","19.0559","Monday","20151005"
"1340","1307","50","","1.0","10.3022","Thursday","20151008"
"1340","1307","32","","1.0","12.4033","Thursday","20151008"
"1340","1371","41","","1.0","20.3301","Wednesday","20151007"
"1340","1371","41","","1.0","20.3301","Wednesday","20151007"
"1340","1307","160","","1.0","13.394","Friday","20151009"
"1328","897","34","","1.0","15.1455","Wednesday","20151007"
"1328","621","795","","1.0","23.5134","Monday","20151005"
"896","1362","48","","1.0","12.5703","Wednesday","20151007"
"896","767","206","","1.0","13.0814","Friday","20151009"
"896","1362","48","","1.0","12.5703","Wednesday","20151007"
"896","767","206","","1.0","13.0814","Friday","20151009"
"1258","1295","110","","1.0","19.2947","Friday","20151009"
"1258","654","42","","1.0","21.2452","Thursday","20151008"
"1258","654","42","","1.0","21.2452","Thursday","20151008"
"1258","1295","110","","1.0","19.2947","Friday","20151009"
"1288","1119","115","","1.0","15.2236","Monday","20151005"
"1288","1119","43","","1.0","16.2837","Monday","20151005"
"1288","1119","93","","1.0","11.0939","Tuesday","20151006"
"1288","1119","45","","1.0","17.4717","Tuesday","20151006"
"1371","1307","91","","1.0","18.0251","Tuesday","20151006"
"1371","1307","866","","1.0","17.4813","Tuesday","20151006"
"1371","1307","2","","1.0","17.2739","Friday","20151009"
"1371","1116","52","","1.0","20.5631","Wednesday","20151007"
"1371","1307","109","","1.0","17.2058","Thursday","20151008"
"1371","1307","60","","1.0","20.3654","Sunday","20151011"
"1371","1307","10","","1.0","17.5347","Friday","20151009"
"1371","1307","56","","1.0","17.2757","Friday","20151009"
"1371","1307","16","","1.0","17.5301","Friday","20151009"
"1371","1307","1126","","1.0","13.0532","Tuesday","20151006"
"1371","1307","26","","1.0","16.4909","Friday","20151009"
"1371","1307","10","","1.0","17.112","Thursday","20151008"
"1371","1307","30","","1.0","17.3036","Friday","20151009"
"1371","1307","26","","1.0","17.3352","Friday","20151009"
"1371","1307","26","","1.0","16.5304","Sunday","20151011"
"1371","1307","29","","1.0","17.142","Thursday","20151008"
"1371","1307","1","","1.0","13.1605","Saturday","20151010"
"1371","1307","10","","1.0","17.4742","Friday","20151009"
"1371","1307","107","","1.0","15.5836","Friday","20151009"
"1307","1392","11","","1.0","12.2648","Tuesday","20151006"
"1307","1392","30","","1.0","12.4441","Monday","20151005"
"1307","1392","63","","1.0","16.1636","Saturday","20151010"
"1307","1392","35","","1.0","12.0512","Tuesday","20151006"
"1307","1392","50","","1.0","16.2406","Tuesday","20151006"
"1307","1392","25","","1.0","12.4732","Monday","20151005"
"1023","1307","229","","1.0","14.5507","Monday","20151005"
"1023","870","304","","1.0","14.4358","Monday","20151005"
"1023","870","304","","1.0","14.4358","Monday","20151005"
"1023","1307","229","","1.0","14.5507","Monday","20151005"
"1003","1119","17","","1.0","20.2906","Wednesday","20151007"
"1003","1119","98","","1.0","13.1908","Friday","20151009"
"1003","1119","3","","1.0","21.3524","Thursday","20151008"
"1003","1119","4","","1.0","13.0121","Wednesday","20151007"
"1003","1119","25","","1.0","18.2744","Monday","20151005"
"1003","1119","113","","1.0","18.5244","Thursday","20151008"
"1003","1119","108","","1.0","18.4255","Friday","20151009"
"1003","1119","129","","1.0","18.2812","Wednesday","20151007"
"1003","1119","6","","1.0","10.4457","Monday","20151005"
"1003","1119","43","","1.0","9.4334","Thursday","20151008"
"1003","1119","32","","1.0","8.4103","Monday","20151005"
"1003","1119","51","","1.0","8.3633","Tuesday","20151006"
"1003","1119","10","","1.0","17.1006","Saturday","20151010"
"1003","1119","13","","1.0","18.3652","Friday","20151009"
"1003","1119","113","","1.0","18.5244","Thursday","20151008"
"1003","1119","108","","1.0","18.4255","Friday","20151009"
"1003","1119","25","","1.0","18.2744","Monday","20151005"
"1003","1119","17","","1.0","20.2906","Wednesday","20151007"
"1003","1119","129","","1.0","18.2812","Wednesday","20151007"
"1003","1119","98","","1.0","13.1908","Friday","20151009"
"1003","1119","6","","1.0","10.4457","Monday","20151005"
"1003","1119","3","","1.0","21.3524","Thursday","20151008"
"1003","1119","32","","1.0","8.4103","Monday","20151005"
"1003","1119","29","","1.0","21.5938","Thursday","20151008"
"1003","1119","147","","1.0","12.4551","Monday","20151005"
"1003","1119","147","","1.0","12.4551","Monday","20151005"
"1003","1119","29","","1.0","21.5938","Thursday","20151008"
"1003","1119","4","","1.0","13.0121","Wednesday","20151007"
"1003","1119","28","","1.0","11.093","Tuesday","20151006"
"1003","1119","10","","1.0","17.1006","Saturday","20151010"
"1003","1119","28","","1.0","11.093","Tuesday","20151006"
"1003","1119","43","","1.0","9.4334","Thursday","20151008"
"1003","1119","13","","1.0","18.3652","Friday","20151009"
"1003","1119","51","","1.0","8.3633","Tuesday","20151006"
"1266","1352","36","","1.0","20.0329","Monday","20151005"
"1266","1352","44","","1.0","17.1717","Tuesday","20151006"
"1266","1352","13","","1.0","9.3703","Thursday","20151008"
"1266","1352","44","","1.0","15.2716","Monday","20151005"
"1266","1352","122","","1.0","9.3729","Thursday","20151008"
"1266","1258","250","","1.0","22.3927","Saturday","20151010"
"1266","1352","12","","1.0","16.2546","Thursday","20151008"
"1266","1352","36","","1.0","20.0329","Monday","20151005"
"1266","1352","44","","1.0","17.1717","Tuesday","20151006"
"1266","1352","13","","1.0","9.3703","Thursday","20151008"
"1266","1352","17","","1.0","20.1608","Monday","20151005"
"1266","1352","17","","1.0","20.1608","Monday","20151005"
"1266","1352","44","","1.0","15.2716","Monday","20151005"
"1266","1352","122","","1.0","9.3729","Thursday","20151008"
"1266","1307","31","","1.0","2.4119","Friday","20151009"
"1266","1307","31","","1.0","2.4119","Friday","20151009"
"1266","1352","12","","1.0","16.2546","Thursday","20151008"
"1266","1258","250","","1.0","22.3927","Saturday","20151010"
"1340","1362","91","","1.0","18.1456","Wednesday","20151007"
"1340","1362","41","","1.0","15.0357","Tuesday","20151006"
"1340","1362","53","","1.0","7.1051","Friday","20151009"
"1340","1362","41","","1.0","15.0357","Tuesday","20151006"
"1340","1362","91","","1.0","18.1456","Wednesday","20151007"
"1340","1362","53","","1.0","7.1051","Friday","20151009"
"1340","1362","81","","1.0","11.4243","Tuesday","20151006"
"1340","1362","81","","1.0","11.4243","Tuesday","20151006"
"1340","1362","48","","1.0","8.4231","Thursday","20151008"
"1340","1362","48","","1.0","8.4231","Thursday","20151008"
"1203","1052","254","","1.0","20.4738","Friday","20151009"
"1203","1052","42","","1.0","14.0332","Friday","20151009"
"1203","1052","254","","1.0","20.4738","Friday","20151009"
"1203","1052","109","","1.0","13.4339","Sunday","20151011"
"1203","1052","19","","1.0","22.2736","Thursday","20151008"
"1203","1052","29","","1.0","18.11","Friday","20151009"
"1203","1052","42","","1.0","14.0332","Friday","20151009"
"1203","1052","109","","1.0","13.4339","Sunday","20151011"
"1203","1052","158","","1.0","21.5537","Friday","20151009"
"1203","1052","158","","1.0","21.5537","Friday","20151009"
"1203","1052","118","","1.0","22.2905","Saturday","20151010"
"1203","1052","118","","1.0","22.2905","Saturday","20151010"
"1203","1052","82","","1.0","18.5833","Saturday","20151010"
"1203","1052","82","","1.0","18.5833","Saturday","20151010"
"1203","1052","19","","1.0","22.2736","Thursday","20151008"
"1203","1052","471","","1.0","23.1211","Friday","20151009"
"1203","1052","471","","1.0","23.1211","Friday","20151009"
"1203","1052","199","","1.0","19.0051","Saturday","20151010"
"1203","1052","199","","1.0","19.0051","Saturday","20151010"
"1203","1052","29","","1.0","18.11","Friday","20151009"
"1203","1052","91","","1.0","13.5614","Saturday","20151010"
"1203","1052","91","","1.0","13.5614","Saturday","20151010"
"1203","1052","90","","1.0","11.5842","Saturday","20151010"
"1203","1052","90","","1.0","11.5842","Saturday","20151010"
"1203","1052","380","","1.0","22.0847","Saturday","20151010"
"1203","1052","380","","1.0","22.0847","Saturday","20151010"
"621","1196","92","","1.0","19.0411","Monday","20151005"
"621","1196","92","","1.0","19.0411","Monday","20151005"
"621","1196","70","","1.0","12.2646","Friday","20151009"
"621","1196","70","","1.0","12.2646","Friday","20151009"
"1307","870","367","","1.0","19.1132","Thursday","20151008"
"1307","870","367","","1.0","19.1132","Thursday","20151008"
"1235","897","28","","1.0","15.2103","Tuesday","20151006"
"1235","897","28","","1.0","15.2103","Tuesday","20151006"
"654","1052","118","","1.0","18.5423","Thursday","20151008"
"654","1052","118","","1.0","18.5423","Thursday","20151008"
"654","1227","105","","1.0","23.085","Saturday","20151010"
"654","1227","105","","1.0","23.085","Saturday","20151010"
"1196","1307","194","","1.0","12.2729","Monday","20151005"
"1196","1328","233","","1.0","18.4157","Friday","20151009"
"1196","1328","233","","1.0","18.4157","Friday","20151009"
"1196","1307","20","","1.0","20.37","Sunday","20151011"
"1196","1307","68","","1.0","20.4315","Monday","20151005"
"1196","1307","68","","1.0","20.4315","Monday","20151005"
"1196","896","63","","1.0","12.1109","Friday","20151009"
"1196","896","63","","1.0","12.1109","Friday","20151009"
"1196","1307","194","","1.0","12.2729","Monday","20151005"
"1196","1328","59","","1.0","12.1255","Friday","20151009"
"1196","1328","59","","1.0","12.1255","Friday","20151009"
"1196","1205","384","","1.0","14.2102","Friday","20151009"
"1196","1205","384","","1.0","14.2102","Friday","20151009"
"1196","1030","181","","1.0","22.0951","Thursday","20151008"
"1196","1030","181","","1.0","22.0951","Thursday","20151008"
"1196","1307","20","","1.0","20.37","Sunday","20151011"
"1258","621","29","","1.0","17.0424","Monday","20151005"
"1258","621","186","","1.0","18.0246","Tuesday","20151006"
"1258","621","64","","1.0","17.1917","Tuesday","20151006"
"1258","621","117","","1.0","16.4447","Monday","20151005"
"1258","621","96","","1.0","18.3013","Tuesday","20151006"
"1258","621","35","","1.0","18.3814","Tuesday","20151006"
"1258","568","15","","1.0","13.222","Thursday","20151008"
"1261","1003","152","","1.0","17.3613","Monday","20151005"
"1260","867","145","","1.0","17.1353","Tuesday","20151006"
"1260","867","145","","1.0","17.1353","Tuesday","20151006"
"1367","1363","14","","1.0","14.4311","Friday","20151009"
"1367","1363","10","","1.0","16.3832","Saturday","20151010"
"1367","1363","14","","1.0","14.4311","Friday","20151009"
"1367","1363","24","","1.0","14.1018","Monday","20151005"
"1367","1363","24","","1.0","14.1018","Monday","20151005"
"1367","1363","10","","1.0","16.3832","Saturday","20151010"
"1307","1215","44","","1.0","18.0605","Friday","20151009"
"1307","1052","38","","1.0","17.1411","Thursday","20151008"
"1307","1392","82","","1.0","17.312","Wednesday","20151007"
"1307","1215","64","","1.0","17.012","Friday","20151009"
"1307","1278","1","","1.0","14.3658","Sunday","20151011"
"886","1307","258","","1.0","18.1132","Thursday","20151008"
"886","1307","95","","1.0","13.1526","Wednesday","20151007"
"886","1307","720","","1.0","14.0655","Monday","20151005"
"886","1307","581","","1.0","16.2419","Wednesday","20151007"
"886","1307","573","","1.0","20.4227","Wednesday","20151007"
"886","1307","75","","1.0","12.3816","Tuesday","20151006"
"886","1307","1580","","1.0","14.424","Monday","20151005"
"886","1307","1812","","1.0","22.3317","Wednesday","20151007"
"886","1307","723","","1.0","14.2134","Monday","20151005"
"886","1307","939","","1.0","17.1617","Monday","20151005"
"1352","1116","38","","1.0","17.3255","Sunday","20151011"
"1270","1307","20","","1.0","11.4421","Friday","20151009"
"1270","1116","58","","1.0","17.523","Friday","20151009"
"1270","1116","28","","1.0","13.4327","Thursday","20151008"
"1270","1392","27","","1.0","9.5949","Friday","20151009"
"1273","1214","17","","1.0","11.165","Wednesday","20151007"
"1273","1337","34","","1.0","19.1643","Friday","20151009"
"1273","1337","16","","1.0","19.4903","Thursday","20151008"
"1273","1337","16","","1.0","19.4903","Thursday","20151008"
"1273","1337","34","","1.0","19.1643","Friday","20151009"
"1273","1214","17","","1.0","11.165","Wednesday","20151007"
"896","870","282","","1.0","13.0843","Friday","20151009"
"896","1239","86","","1.0","13.2819","Wednesday","20151007"
"896","1207","50","","1.0","17.3453","Saturday","20151010"
"896","1239","68","","1.0","13.1413","Wednesday","20151007"
"896","1239","86","","1.0","13.2819","Wednesday","20151007"
"896","870","282","","1.0","13.0843","Friday","20151009"
"896","1239","68","","1.0","13.1413","Wednesday","20151007"
"896","1207","50","","1.0","17.3453","Saturday","20151010"
"896","1004","43","","1.0","11.2817","Thursday","20151008"
"896","1004","43","","1.0","11.2817","Thursday","20151008"
"1252","870","408","","1.0","12.4635","Tuesday","20151006"
"1252","870","408","","1.0","12.4635","Tuesday","20151006"
"1038","1332","42","","1.0","7.3228","Sunday","20151011"
"1038","1332","42","","1.0","7.3228","Sunday","20151011"
"1269","1335","57","","1.0","12.4239","Saturday","20151010"
"1269","1335","57","","1.0","12.4239","Saturday","20151010"
"1269","1335","82","","1.0","12.3829","Saturday","20151010"
"1269","1335","82","","1.0","12.3829","Saturday","20151010"
"1350","1307","28","","1.0","19.1918","Thursday","20151008"
"1350","1226","42","","1.0","16.5653","Wednesday","20151007"
"1350","1226","47","","1.0","16.2831","Wednesday","20151007"
"1350","1340","70","","1.0","16.4754","Saturday","20151010"
"1350","1340","70","","1.0","16.4754","Saturday","20151010"
"1350","1307","28","","1.0","19.1918","Thursday","20151008"
"1350","1226","42","","1.0","16.5653","Wednesday","20151007"
"1350","1235","67","","1.0","21.4053","Saturday","20151010"
"1350","1235","67","","1.0","21.4053","Saturday","20151010"
"1350","1226","47","","1.0","16.2831","Wednesday","20151007"
"1350","1340","36","","1.0","18.5511","Saturday","20151010"
"1350","1340","36","","1.0","18.5511","Saturday","20151010"
"1273","1340","131","","1.0","16.1913","Monday","20151005"
"1273","1186","44","","1.0","9.5525","Tuesday","20151006"
"1273","1332","62","","1.0","14.0007","Tuesday","20151006"
"1273","1288","29","","1.0","15.3801","Friday","20151009"
"1273","1332","14","","1.0","10.3306","Monday","20151005"
"1273","1186","10","","1.0","9.1035","Thursday","20151008"
"1307","1052","10","","1.0","9.4106","Friday","20151009"
"1307","1052","34","","1.0","16.565","Friday","20151009"
"1307","1052","60","","1.0","9.3052","Monday","20151005"
"1307","1052","230","","1.0","20.1546","Friday","20151009"
"1307","1052","2221","","1.0","23.571","Monday","20151005"
"1307","1052","33","","1.0","8.1038","Monday","20151005"
"1307","989","384","","1.0","23.2934","Monday","20151005"
"1307","1052","129","","1.0","16.3516","Wednesday","20151007"
"1307","1052","46","","1.0","9.1017","Friday","20151009"
"1307","1052","15","","1.0","16.1235","Friday","20151009"
"1307","989","7","","1.0","23.2913","Monday","20151005"
"1307","1052","58","","1.0","20.5718","Thursday","20151008"
